"time","u100","v100","t2m","sp","speed","horizon","is_origin"
2015-01-11 06:00:00,19.9794347481752,0.459879502190511,276.409047992701,97662.3415474452,20.0140028115367,6,0
2015-01-11 09:00:00,17.9413715383212,-0.873356694014598,276.284481788321,97788.2891313869,18.0315783356404,9,0
2015-01-11 12:00:00,15.788653209854,-2.49979532264818,276.634040583942,97937.9213649635,16.1787924074077,12,0
2015-01-11 15:00:00,12.9495103459854,-4.69521892116788,276.010325109489,98188.9767956204,14.1426273468058,15,0
2015-01-11 18:00:00,10.5102750813869,-6.09828732153285,275.297358649635,98534.4318175182,12.6032741501705,18,0
2015-01-11 21:00:00,8.76200827919708,-6.4548376689781,274.688905437956,98954.9895547445,11.2436002758766,21,0
2015-01-12 00:00:00,8.38472749124088,-4.43924063941606,274.050001350365,99354.2776204379,9.78362372177093,24,1
2015-01-12 03:00:00,6.57978129817518,0.754458913726277,274.031116277372,99563.2896934306,7.39777665539379,3,0
2015-01-12 06:00:00,7.32214756715328,6.45348914781022,275.272132153285,99349.8895839416,9.99088445224072,6,0
2015-01-12 09:00:00,10.571640760219,7.6203191419708,277.257383613139,99132.4792481752,13.3085087099667,9,0
2015-01-12 12:00:00,12.4146303941606,6.91870110036496,278.07507620438,98917.1047007299,14.2330650045188,12,0
2015-01-12 15:00:00,12.5360074890511,7.45719812627737,278.342721423358,98774.9941386861,14.6321579624015,15,0
2015-01-12 18:00:00,14.0526621970803,6.72509712554745,278.96647270073,98687.5151058394,15.7782977604637,18,0
2015-01-12 21:00:00,15.7596858923358,3.04793347992701,278.981708868613,98828.7716715328,16.0923256599336,21,0
2015-01-13 00:00:00,14.1182495127737,1.91360653886861,277.833116131387,99108.2144562044,14.2622120630571,24,1
2015-01-13 03:00:00,12.5408619124088,2.36752701350365,277.446515291971,99202.2534014598,12.7972117392827,3,0
2015-01-13 06:00:00,8.82837742627737,4.43581452992701,276.363347956204,99251.3845474453,10.3918513442792,6,0
2015-01-13 09:00:00,4.87880263833577,7.74715884160584,276.590694708029,99128.984620438,9.85157714812236,9,0
2015-01-13 12:00:00,6.15559920890146,8.58143595036496,278.332052226277,98770.0881861314,11.1090187173013,12,0
2015-01-13 15:00:00,10.5567981540146,6.23786288832117,279.037096824818,98650.0103248175,12.3718526336552,15,0
2015-01-13 18:00:00,10.9411770492701,4.56993299051095,278.436414890511,98758.4413029197,11.8988380775671,18,0
2015-01-13 21:00:00,10.1112426864964,2.74227015656934,277.651705072993,98955.6418138686,10.5176130020231,21,0
2015-01-14 00:00:00,7.87418443613139,3.59758186051095,276.582353576642,99144.6374270073,9.04404143537419,24,1
2015-01-14 03:00:00,8.0426955540146,6.7946630379562,276.397702116788,99079.5992007299,10.5678248341091,3,0
2015-01-14 06:00:00,8.37610257043796,5.2940108620438,276.10949,99076.2100839416,10.0498044262093,6,0
2015-01-14 09:00:00,7.5739084189781,6.25519274525547,276.022879270073,99143.2575583942,9.95158166537992,9,0
2015-01-14 12:00:00,8.70818597189781,6.1703715,276.328109744526,99115.4165328467,10.7680115895475,12,0
2015-01-14 15:00:00,10.1065541551095,4.54840101970803,275.909019014599,99216.8824014599,11.2336620859985,15,0
2015-01-14 18:00:00,9.57784547116788,3.42612694343066,275.493641970803,99418.160729927,10.1995978530079,18,0
2015-01-14 21:00:00,9.1580641270073,3.71394464014599,275.271384744526,99653.1724233577,10.008767553462,21,0
2015-01-15 00:00:00,8.20415206861314,4.73230051532847,275.103824124088,99882.4644087591,9.68821883494751,24,1
2015-01-15 03:00:00,6.91295105255474,6.55446261934307,274.598135839416,99973.0829160584,9.97856014601191,3,0
2015-01-15 06:00:00,2.71707339275912,8.92076724270073,274.691427116788,99855.075419708,10.0230651995325,6,0
2015-01-15 09:00:00,0.0885502887226277,12.7075223667883,275.486813613139,99708.0756058394,13.0569947503544,9,0
2015-01-15 12:00:00,-1.13883342735766,14.6061807627737,275.709945510949,99387.874419708,14.7810714918232,12,0
2015-01-15 15:00:00,0.263672913430657,15.8272347335766,276.365706058394,99029.5196788321,15.8745871476388,15,0
2015-01-15 18:00:00,3.27018417041606,14.7080283813869,277.54906120438,98828.2084379562,15.1798187566828,18,0
2015-01-15 21:00:00,5.28612688759124,13.2577664032847,278.621227007299,98705.7448576642,14.3189132765897,21,0
2015-01-16 00:00:00,8.21426829270073,13.1043005656934,279.034739306569,98663.1061021898,15.595762778807,24,1
2015-01-16 03:00:00,9.77347550437956,11.3545242164234,278.614635766423,98689.3708248175,15.0406277447078,3,0
2015-01-16 06:00:00,9.9739071919708,11.6108937572993,278.231100693431,98811.6114124088,15.4335030429333,6,0
2015-01-16 09:00:00,11.2416321116788,11.2536679489051,278.401966386861,99012.0992956204,15.9714421556331,9,0
2015-01-16 12:00:00,11.4302433178832,9.48147366751825,278.980625912409,99191.457649635,14.8853186099345,12,0
2015-01-16 15:00:00,10.2746883423358,8.36315222810219,278.315552737226,99348.412109489,13.2570843621667,15,0
2015-01-16 18:00:00,9.15480323175182,7.82682900839416,277.514777992701,99530.0622335766,12.0600534362603,18,0
2015-01-16 21:00:00,7.62789759416058,7.14827474306569,276.899336277372,99639.993080292,10.4754678208218,21,0
2015-01-17 00:00:00,6.63154083321168,5.90721261350365,276.34969120438,99686.0917956204,8.95500920241041,24,1
2015-01-17 03:00:00,6.96865340583942,5.95302017956204,276.49067540146,99604.5993357664,9.22355103560705,3,0
2015-01-17 06:00:00,7.53846056678832,5.37588163540146,276.207423248175,99555.1279890511,9.35405568743374,6,0
2015-01-17 09:00:00,8.78231959854014,4.61673479708029,276.068966934307,99656.6822116788,10.0147105418169,9,0
2015-01-17 12:00:00,10.1628307281022,4.20236895583942,276.579689671533,99736.456189781,11.0729794440128,12,0
2015-01-17 15:00:00,10.4683655310219,4.49375998175182,276.264647226277,99845.8717408759,11.4524799956971,15,0
2015-01-17 18:00:00,10.2246896291971,4.68057771058394,275.914425839416,100026.04339781,11.2732376407949,18,0
2015-01-17 21:00:00,9.42241771277372,5.14210324635036,275.699855547445,100221.633507299,10.8015173351337,21,0
2015-01-18 00:00:00,8.48646495766423,5.54210368065693,275.418836131387,100384.337908759,10.303583206283,24,1
2015-01-18 03:00:00,7.51230722591241,5.31539148467153,275.297222956204,100464.584609489,9.55006860957968,3,0
2015-01-18 06:00:00,6.26604656313869,6.20967403211679,274.503288613139,100497.094361314,9.11936662059351,6,0
2015-01-18 09:00:00,5.8009313229927,6.2021164229927,274.599201970803,100599.668751825,8.68420284853458,9,0
2015-01-18 12:00:00,5.44932544781022,5.62067416313869,275.629650875912,100595.008215328,7.91613578325836,12,0
2015-01-18 15:00:00,4.11560575894161,4.81948923065693,275.222645839416,100607.327226277,6.55664846829898,15,0
2015-01-18 18:00:00,3.18382580647664,4.50942064452555,275.032056459854,100680.685240876,5.90814508315497,18,0
2015-01-18 21:00:00,2.00111043955182,4.29841090474453,274.554974744526,100756.944368613,5.19701651078575,21,0
2015-01-19 00:00:00,0.472916546454745,4.03602989131387,274.318779416058,100821.389448905,4.54383880659395,24,1
2015-01-19 03:00:00,-0.639400581832117,3.57022651058394,274.045542664234,100819.522846715,4.01847446357995,3,0
2015-01-19 06:00:00,-1.28847418629562,3.71743901846715,274.094921569343,100814.043182482,4.49478680278436,6,0
2015-01-19 09:00:00,-1.59343182235719,4.46020044452555,274.504011167883,100867.822014599,5.2880640454611,9,0
2015-01-19 12:00:00,-1.63550538372263,4.28768181934307,275.250405547445,100864.579350365,5.04745506003807,12,0
2015-01-19 15:00:00,-3.29091005781022,4.08523497145985,275.176546569343,100869.632485401,5.75326438722272,15,0
2015-01-19 18:00:00,-4.32966309635037,5.68558589087591,275.196476350365,100882.009218978,7.33355778600762,18,0
2015-01-19 21:00:00,-4.53519556970803,5.94498972226277,274.99869649635,100938.260335766,7.57476785496947,21,0
2015-01-20 00:00:00,-5.69125055182482,5.10400572080292,274.831528284672,100998.054160584,7.705668047854,24,1
2015-01-20 03:00:00,-7.98985293321168,3.66861158576642,274.555717153285,100979.234240876,8.82034766197021,3,0
2015-01-20 06:00:00,-8.82963614270073,3.19247137335766,274.136081751825,100968.828394161,9.42691660651754,6,0
2015-01-20 09:00:00,-9.26817589489051,3.03866187226277,273.907784562044,100990.29050365,9.8427057428714,9,0
2015-01-20 12:00:00,-9.03987207445256,3.84855489350365,274.082206021898,100892.170737226,9.96171250523119,12,0
2015-01-20 15:00:00,-8.47264290766423,3.37297236675182,273.926095072993,100835.175591241,9.285730783373,15,0
2015-01-20 18:00:00,-7.99830642481752,3.74615228881022,273.98678810219,100786.34770073,9.09290595645926,18,0
2015-01-20 21:00:00,-6.50918948321168,3.9497239085073,274.040195182482,100773.453306569,8.06428132859223,21,0
2015-01-21 00:00:00,-5.72060102846715,3.05655330973832,273.984967518248,100752.160284672,6.84295562399664,24,1
2015-01-21 03:00:00,-5.03974254236496,2.2827355404,273.925020839416,100725.852656934,5.82407969358764,3,0
2015-01-21 06:00:00,-3.76580543616788,1.67692968190876,273.854252846715,100759.618923358,4.59399271255111,6,0
2015-01-21 09:00:00,-2.67209923445255,1.26078443089051,274.065169051095,100870.263718978,3.58140615795745,9,0
2015-01-21 12:00:00,-1.1193407205438,0.420926008031387,274.693429744526,100915.137317518,2.63000248039941,12,0
2015-01-21 15:00:00,-1.44692743014599,-0.941021223868613,274.324360364963,100951.217416058,2.67870614635767,15,0
2015-01-21 18:00:00,-1.54580983851095,-0.395937190822628,274.11161120438,101070.065751825,2.55814272130542,18,0
2015-01-21 21:00:00,-1.09149306479562,-0.704863700452555,274.029591788321,101171.881737226,2.1929588777838,21,0
2015-01-22 00:00:00,-0.238891597277372,-1.17946581340821,273.559326313869,101202.455244526,2.38727486810714,24,1
2015-01-22 03:00:00,-1.03259412512847,-1.54175855959124,273.218009343066,101219.554434307,2.56028082721815,3,0
2015-01-22 06:00:00,-0.932477728686131,-0.72945237305365,273.140419087591,101263.963489051,2.04796578676706,6,0
2015-01-22 09:00:00,-0.138783080978102,-0.42829942820438,273.403948248175,101370.245047445,1.81355753039996,9,0
2015-01-22 12:00:00,0.771982203748175,-1.35826203051095,273.933862372263,101356.928127737,2.07403307815086,12,0
2015-01-22 15:00:00,0.50153068620073,-2.02148333524817,273.391944343066,101382.634868613,2.42447725052056,15,0
2015-01-22 18:00:00,0.648413661038686,-1.91859573505109,272.764096861314,101468.147160584,2.44102994320017,18,0
2015-01-22 21:00:00,1.57538167189234,-2.32370792375912,272.118980729927,101514.834036496,2.99752107209178,21,0
2015-01-23 00:00:00,1.60714478081752,-2.95679342007299,271.771781532847,101558.885521898,3.53360496819224,24,1
2015-01-23 03:00:00,2.31513793175182,-3.11802503211679,271.840975583942,101538.060638686,3.96614698597223,3,0
2015-01-23 06:00:00,2.08101179842117,-3.25967029306569,271.48497419708,101609.782379562,4.01084918544391,6,0
2015-01-23 09:00:00,2.05904490289781,-2.83072998008533,271.186882992701,101688.882861314,3.66685412249847,9,0
2015-01-23 12:00:00,2.52745804167883,-2.16259806825839,271.819210474453,101680.650142336,3.77083493531546,12,0
2015-01-23 15:00:00,2.45302615985401,-0.809288088846715,271.264614452555,101662.46330292,3.45974575651568,15,0
2015-01-23 18:00:00,2.67989646386861,1.22013037518248,270.214437116788,101656.010748175,4.02143166484612,18,0
2015-01-23 21:00:00,3.34371676507299,3.33831538209489,269.925016751825,101579.495094891,5.3299115206132,21,0
2015-01-24 00:00:00,3.38806733941606,5.71566287164234,270.426658832117,101428.715839416,6.84783360434938,24,1
2015-01-24 03:00:00,3.18743334218978,7.78876172992701,272.266167445255,101267.539007299,8.53981234270147,3,0
2015-01-24 06:00:00,3.15361962495839,9.04361777664234,272.671528284672,101036.17709854,9.75168722857518,6,0
2015-01-24 09:00:00,2.94033575978102,10.6603697025547,272.753940437956,100917.848478102,11.1339691535656,9,0
2015-01-24 12:00:00,3.22404149667883,10.4714458777372,273.309982408759,100775.331386861,10.9984646572843,12,0
2015-01-24 15:00:00,3.69828568886861,8.21739454416058,273.178594416058,100722.661729927,9.08179804697589,15,0
2015-01-24 18:00:00,3.8578262109489,6.13713037445255,273.365772627737,100768.017627737,7.47103634990343,18,0
2015-01-24 21:00:00,4.83949816386861,4.25571910308759,273.688466824818,100774.974591241,7.16754610067268,21,0
2015-01-25 00:00:00,5.52428044854015,2.25391897970438,273.757234160584,100820.098244526,6.66822180555078,24,1
2015-01-25 03:00:00,5.70979473029197,1.13516336406131,273.697893576642,101011.386905109,6.08666014990088,3,0
2015-01-25 06:00:00,5.62565476569343,-0.423219535040146,273.149543211679,101087.77279927,5.79179438902456,6,0
2015-01-25 09:00:00,4.82829779343066,-1.62789848644526,273.633214416058,101245.777828467,5.12950152147479,9,0
2015-01-25 12:00:00,3.8144974310219,-2.30233657441606,275.021023029197,101313.594470803,4.48025865641513,12,0
2015-01-25 15:00:00,2.9374654419708,-2.21301599846715,274.210472189781,101376.282394161,3.74352383088242,15,0
2015-01-25 18:00:00,2.41845737229927,-1.41012427743942,272.712416934307,101483.00890146,3.2752912890532,18,0
2015-01-25 21:00:00,2.75608413321168,1.01191171718248,271.518033029197,101498.812,3.34844729612301,21,0
2015-01-26 00:00:00,3.46036553686131,3.68292717051095,270.909359379562,101413.885043796,5.29508901083497,24,1
2015-01-26 03:00:00,3.89292413576642,5.18520312554744,273.15985580292,101342.829405109,6.69854275416324,3,0
2015-01-26 06:00:00,4.25517095437956,6.30378762408759,273.766958686131,101160.173029197,7.92657882104867,6,0
2015-01-26 09:00:00,4.15277848284672,8.29955253321168,274.506501715328,100955.902470803,9.53869943154068,9,0
2015-01-26 12:00:00,4.04051367839416,9.76297544379562,275.248107043796,100625.292660584,10.7334235311056,12,0
2015-01-26 15:00:00,3.72679772481752,10.1441013551095,275.194563029197,100325.405635036,10.9053514612212,15,0
2015-01-26 18:00:00,3.42518011032847,9.04524266930657,275.021250766423,100129.817682482,10.0466395878481,18,0
2015-01-26 21:00:00,3.57902494766423,6.00005065908759,274.908425036496,99970.7381824817,8.85730161785172,21,0
2015-01-27 00:00:00,3.66313870062044,2.85752475262774,274.983252372263,99909.7555875912,7.59169650986764,24,1
2015-01-27 03:00:00,4.27799979580292,-0.734222589379562,275.111580583942,99804.7120620438,6.76443817225686,3,0
2015-01-27 06:00:00,2.56146253784978,-3.2360185929927,274.832538321168,99859.2896642336,6.42779111395427,6,0
2015-01-27 09:00:00,1.48272396478832,-5.0437689080292,274.919280109489,100065.733616788,6.2158284379027,9,0
2015-01-27 12:00:00,1.09913431736496,-5.29799326335766,275.178184051095,100167.874127737,5.85278245436676,12,0
2015-01-27 15:00:00,2.34747712033577,-5.45394698591241,274.955784562044,100320.416390511,6.08140040225,15,0
2015-01-27 18:00:00,2.26613284131387,-4.03210381905839,274.239637919708,100390.016875912,5.12878668090957,18,0
2015-01-27 21:00:00,4.85357481021898,-1.72610656034599,273.119632153285,100372.556835766,5.81862233471164,21,0
2015-01-28 00:00:00,6.37653875474453,0.523069866675183,272.260509416058,100238.451941606,6.72702872013832,24,1
2015-01-28 03:00:00,6.76487219416058,3.30264944191606,273.114177116788,100143.376850365,7.64470269176973,3,0
2015-01-28 06:00:00,7.08269923868613,5.26452293394161,274.458866350365,99864.6201861314,8.90828366474955,6,0
2015-01-28 09:00:00,7.23081138284672,7.54483327080292,275.712181605839,99555.4830364963,10.6163828066757,9,0
2015-01-28 12:00:00,6.71675708576642,9.85704646167883,276.226836058394,99135.1981970803,12.1225041515538,12,0
2015-01-28 15:00:00,5.10259747408759,12.0599918339416,276.101354635037,98668.8102372263,13.2081124672757,15,0
2015-01-28 18:00:00,2.98805776028102,14.3212322554745,275.776985948905,98131.8122080292,14.9461258640051,18,0
2015-01-28 21:00:00,4.03090202881022,15.5696985328467,275.204861642336,97588.303120438,16.2621448939162,21,0
2015-01-29 00:00:00,6.13378683934307,11.6249374715328,275.348933284672,97260.9997664234,13.7596102796732,24,1
2015-01-29 03:00:00,9.25273144817518,9.6992615729927,275.093334963504,97109.6588978102,13.6674509511907,3,0
2015-01-29 06:00:00,10.3069639262774,8.11832627664234,274.643624306569,97149.0095729927,13.2347876678372,6,0
2015-01-29 09:00:00,9.19622845474453,8.50320646970803,274.727597846715,97219.6674781022,12.6577419193682,9,0
2015-01-29 12:00:00,8.70655043540146,9.7013854080292,275.164513905109,97210.9973868613,13.112972877896,12,0
2015-01-29 15:00:00,6.06443517664234,9.7956442459854,274.463052627737,97185.7088248175,11.5712173808766,15,0
2015-01-29 18:00:00,3.88716926541606,10.0589481937956,273.433503978102,97138.9881715328,10.9121235471835,18,0
2015-01-29 21:00:00,2.29046438542117,9.70456161970803,273.226647956204,97083.1367518248,10.0779217023905,21,0
2015-01-30 00:00:00,0.575057616645985,8.9863178810219,273.393987372263,97052.725770073,9.15665939197501,24,1
2015-01-30 03:00:00,-0.450476000839416,8.49252652737226,272.970444890511,97021.7747481752,8.61196816417191,3,0
2015-01-30 06:00:00,-2.71857870655255,7.17869478357664,273.442179306569,97075.8000218978,7.89190981188014,6,0
2015-01-30 09:00:00,-4.9055214770073,6.64672897153285,274.097345,97098.8993357664,8.46779807292935,9,0
2015-01-30 12:00:00,-6.11271231167883,5.70084485364963,274.555974343066,96997.2228284671,8.55636802263451,12,0
2015-01-30 15:00:00,-6.50171212080292,3.2825500808781,274.162650729927,96855.8293978102,7.97367062825041,15,0
2015-01-30 18:00:00,-6.17976600985401,3.2012354664854,274.118236824818,96769.1285291971,8.113484059136,18,0
2015-01-30 21:00:00,-5.82526945664234,2.22602837811679,273.952848211679,96635.9064708029,7.34797884934829,21,0
2015-01-31 00:00:00,-5.08637843920146,1.87745451547445,274.15939149635,96533.7410474452,6.56074529201907,24,1
2015-01-31 03:00:00,-0.708716206153285,-2.43573731116788,273.770127627737,96674.1237116788,4.29147691431605,3,0
2015-01-31 06:00:00,0.28412143959562,-2.8526975010219,273.939640072993,96665.9848065693,4.06023546201882,6,0
2015-01-31 09:00:00,1.13036811856569,-2.8710488249635,274.276494817518,96723.8098686131,4.08131101331499,9,0
2015-01-31 12:00:00,2.07081095056204,-3.4058622279562,274.992533211679,96746.1462956204,4.50933681629569,12,0
2015-01-31 15:00:00,2.64320864514234,-3.53800117916788,274.615707627737,96759.0204525547,4.69116900500918,15,0
2015-01-31 18:00:00,3.71147569569343,-3.3905055524635,273.985844306569,96813.3017043796,5.38144642036558,18,0
2015-01-31 21:00:00,5.13475926824817,-3.1372673110219,273.888371788321,96833.8188248175,6.36898798588398,21,0
2015-02-01 00:00:00,6.05806087518248,-2.88512506587591,273.905577627737,96847.2958065693,7.14646878614957,24,1
2015-02-01 03:00:00,7.67007800255474,-2.65360707689781,273.69949580292,96887.124,8.33284985017401,3,0
2015-02-01 06:00:00,8.59083790437956,-1.77387210153066,273.730180985401,96983.8306751825,9.02042909984158,6,0
2015-02-01 09:00:00,9.34679645182482,-0.553350593144234,273.955502080292,97115.2211350365,9.92823204281663,9,0
2015-02-01 12:00:00,9.91600688211679,-0.903780326729927,274.69418229927,97240.0772518248,10.5580373734469,12,0
2015-02-01 15:00:00,8.61292551824818,-0.711382538759124,274.359326021898,97360.0882627737,9.07425684591741,15,0
2015-02-01 18:00:00,8.30990695364964,-0.688115429668832,273.325842080292,97521.5649562044,8.69504454567436,18,0
2015-02-01 21:00:00,7.13801359131387,-1.18403908565712,272.83039080292,97671.1502153285,7.63093417449461,21,0
2015-02-02 00:00:00,5.87344752058394,-1.42367339207299,272.270285072993,97806.8785766423,6.42239984902372,24,1
2015-02-02 03:00:00,4.35445139881752,-1.82771470556204,271.686506021898,97844.9713029197,5.39422432955784,3,0
2015-02-02 06:00:00,3.32474271455839,-2.73340799136131,271.215171386861,97980.8018941606,4.82816545123807,6,0
2015-02-02 09:00:00,2.86858385534307,-2.7710702009489,271.246278613139,98118.8714817518,4.47558075095247,9,0
2015-02-02 12:00:00,2.67264533425292,-2.84727134610219,271.703667080292,98200.8406240876,4.4017760978593,12,0
2015-02-02 15:00:00,2.25112809338686,-2.89229749463504,271.26771,98303.6010364963,4.27693110058205,15,0
2015-02-02 18:00:00,1.24914461579584,-3.46156321753285,270.43716959854,98437.7543978102,4.28228178620206,18,0
2015-02-02 21:00:00,0.389308126248905,-3.60651877171533,269.733038540146,98524.1220547445,4.11563820482453,21,0
2015-02-03 00:00:00,0.258231372006934,-3.84111267109489,269.255993248175,98627.8409671533,4.22553845840422,24,1
2015-02-03 03:00:00,-0.378432412228485,-4.59514314649635,269.117790328467,98719.692229927,4.7447643248849,3,0
2015-02-03 06:00:00,-0.374272454343066,-4.89838375463504,268.852418613139,98881.7118722628,5.09759680360651,6,0
2015-02-03 09:00:00,-0.715638052764964,-4.98678745474453,269.588285620438,99039.7840510949,5.40029834885666,9,0
2015-02-03 12:00:00,-0.906043155839416,-5.01188401167883,271.32138770073,99178.1226131387,5.29744037411207,12,0
2015-02-03 15:00:00,-0.493870340437956,-5.57373249791971,271.220759051095,99355.6359306569,5.82935850582719,15,0
2015-02-03 18:00:00,-0.955604411963504,-6.1708200819708,270.444212919708,99538.2930036496,6.57210661316916,18,0
2015-02-03 21:00:00,-0.991009515811679,-5.75861333236861,269.427201678832,99683.421080292,6.2510106283821,21,0
2015-02-04 00:00:00,-0.688971193773723,-5.65594902386861,268.81834879562,99833.6716204379,6.16601653782848,24,1
2015-02-04 03:00:00,-1.01860375532847,-4.92416241321168,270.129726058394,99913.5595912409,5.55574765398651,3,0
2015-02-04 06:00:00,-1.26270575528686,-4.84386027764964,270.085372116788,100058.189313869,5.76697192946165,6,0
2015-02-04 09:00:00,-1.48231519427883,-4.125246624,270.993366094891,100241.626656934,5.39041430683879,9,0
2015-02-04 12:00:00,-1.40679309669781,-3.39254276621168,272.634910364964,100376.627485401,4.58604272022643,12,0
2015-02-04 15:00:00,-1.47317898140146,-3.2570454810146,272.592603941606,100544.22150365,4.52427806516912,15,0
2015-02-04 18:00:00,-2.65900896631387,-3.38294369824817,272.07143270073,100758.545120438,5.32796213618433,18,0
2015-02-04 21:00:00,-3.8463276210219,-2.77666932591241,271.558306642336,100958.713116788,5.55574253750007,21,0
2015-02-05 00:00:00,-4.11250051094891,-2.87310419303285,271.421489927007,101173.435689781,5.43709651476994,24,1
2015-02-05 03:00:00,-4.19723010036496,-2.94754877894161,271.482626934307,101398.452182482,5.26860865225259,3,0
