"time","u100","v100","t2m","sp","speed","horizon","is_origin"
2015-01-05 03:00:00,5.19665699949664,-5.21946042275168,269.99811590604,99782.6065687919,7.48668789312437,3,0
2015-01-05 06:00:00,4.02998492683557,-4.91515248776007,269.60357864094,99857.3948674497,6.57184244463646,6,0
2015-01-05 09:00:00,2.70450690679362,-4.26735442714765,269.618607567114,100007.835807047,5.4627896197048,9,0
2015-01-05 12:00:00,1.69314280084899,-2.64889031296309,271.303566208054,100094.862325503,4.09381862672784,12,0
2015-01-05 15:00:00,1.00144407826745,-1.06074187566611,269.855011392617,100165.633924497,3.13643770038075,15,0
2015-01-05 18:00:00,-0.0593049970704698,1.51774763961611,269.463659463087,100221.605805369,3.13448476758808,18,0
2015-01-05 21:00:00,-0.288663111730201,3.48557512248993,269.478021946309,100252.048328859,4.29997416888216,21,0
2015-01-06 00:00:00,-0.747507605697987,4.50682499824832,269.808006208054,100295.062986577,4.9749423598173,24,1
2015-01-06 03:00:00,-0.571299094911409,5.52156049407718,269.692473322148,100364.843402685,5.86399361803701,3,0
2015-01-06 06:00:00,-0.859390979632215,6.68469618053691,270.297198741611,100304.060629195,6.86927969279309,6,0
2015-01-06 09:00:00,-0.850890884487416,7.76711603053691,271.209658657718,100288.819741611,7.86199437432831,9,0
2015-01-06 12:00:00,-0.393525297445805,8.37777767483222,272.115981728188,100168.53036745,8.43377675051677,12,0
2015-01-06 15:00:00,-0.0303023282734899,8.88930295167785,272.265262265101,100004.714503356,8.95353167872885,15,0
2015-01-06 18:00:00,0.0547021807969799,9.65411610251678,272.573719244966,99818.7979060403,9.73130029730985,18,0
2015-01-06 21:00:00,0.408556988265772,10.3605449815436,272.784330503356,99631.9171862416,10.4505558437616,21,0
2015-01-07 00:00:00,0.752893208444128,10.3836311627517,272.831988775168,99490.0882869128,10.4972904158826,24,1
2015-01-07 03:00:00,0.861996500334732,9.74348967567114,272.91010511745,99335.7360402685,9.94644534093837,3,0
2015-01-07 06:00:00,1.1449053122047,7.89539819201342,272.926030671141,99255.299659396,8.48544625345181,6,0
2015-01-07 09:00:00,1.2280917878943,6.03113428275503,273.080662399329,99239.5348020134,7.29828531078578,9,0
2015-01-07 12:00:00,2.52464356258809,4.51194431027181,273.592981677852,99206.2393741611,6.27502614094958,12,0
2015-01-07 15:00:00,2.83833648807383,3.97709525588926,273.307661744966,99183.4606661074,5.65181603512038,15,0
2015-01-07 18:00:00,4.00286124560738,5.29919425419463,273.218064916107,99126.3095167785,7.04009571831523,18,0
2015-01-07 21:00:00,4.16445685417785,6.75004411057047,273.663920855705,98924.7607214765,8.14921482414018,21,0
2015-01-08 00:00:00,3.93106224072232,7.80676178204698,274.366465469799,98726.2684647651,9.02494133720412,24,1
2015-01-08 03:00:00,3.86078172116443,10.0933015857383,275.093346241611,98320.249159396,10.9370149382839,3,0
2015-01-08 06:00:00,5.45986518149329,9.78851393942953,275.784900486577,98012.6311040268,11.33151723545,6,0
2015-01-08 09:00:00,7.69405625989933,7.08861783077181,276.476562852349,97902.541340604,10.757731358297,9,0
2015-01-08 12:00:00,8.42992301057047,4.07100375687332,276.846415788591,97936.3006258389,9.47659946543582,12,0
2015-01-08 15:00:00,7.74807447063758,3.66522010776846,274.966918204698,97969.2761677852,8.6865433383904,15,0
2015-01-08 18:00:00,7.50341204110738,3.52679394605705,273.759372114094,97948.3237063758,8.40060746053002,18,0
2015-01-08 21:00:00,8.21730593926175,2.39952355185235,273.306531728188,97848.3292768456,8.59998031056292,21,0
2015-01-09 00:00:00,8.54983572332215,0.709683446168624,272.618760134228,97798.8334614094,8.68939781938851,24,1
2015-01-09 03:00:00,8.50839674060403,0.541634261783221,272.563928036913,97574.4779295302,8.70905521141335,3,0
2015-01-09 06:00:00,7.33022216755034,1.43084774640926,271.647436275168,97409.8226812081,7.84474307133706,6,0
2015-01-09 09:00:00,4.04686298554279,2.70287595570302,270.767836912752,97047.1863808725,6.28412436530181,9,0
2015-01-09 12:00:00,1.10435551138591,1.47530079970742,271.831150167785,96704.0417533557,4.6049165542645,12,0
2015-01-09 15:00:00,-0.266374583557047,-0.655941268026846,270.463278204698,96641.9893338926,4.31211444811463,15,0
2015-01-09 18:00:00,-0.737011841350168,-3.81752159155034,269.943698355705,96817.2655956376,4.75659353303654,18,0
2015-01-09 21:00:00,1.2775349095302,-4.12819384528524,269.181754026846,97042.0204647651,4.5159063900244,21,0
2015-01-10 00:00:00,3.0003277689094,-2.31485470344107,268.577179060403,97240.3795033557,4.04477508932321,24,1
2015-01-10 03:00:00,2.50877996798993,0.740113368993289,268.247361577181,97164.3994832215,3.75246112308019,3,0
2015-01-10 06:00:00,0.922339844723825,4.12712171939513,268.041582667785,96902.2066040268,5.08436213331683,6,0
2015-01-10 09:00:00,-3.02659816129362,6.9417843614094,269.625885822148,96313.0619798658,7.91289680506841,9,0
2015-01-10 12:00:00,-2.20374101412584,8.29636264328859,272.316806291946,95403.4531677852,11.8545573992407,12,0
2015-01-10 15:00:00,2.74022019022148,5.56778832579648,273.712616526846,94760.499807047,12.6558343287829,15,0
2015-01-10 18:00:00,8.02369932012752,3.7246558579698,274.186656526846,94504.1055721476,13.1849793843298,18,0
2015-01-10 21:00:00,10.5617106641678,1.10516191283221,273.753441191275,94452.7352751678,13.7723410067587,21,0
2015-01-11 00:00:00,10.6351503045134,-2.69891774861577,273.385876325503,94732.8694697987,14.0910487678025,24,1
2015-01-11 03:00:00,8.74038728065101,-4.65128107621336,272.427335671141,95171.599204698,12.970606784278,3,0
2015-01-11 06:00:00,6.39140208251174,-5.78847966608557,271.194681174497,95494.7044614094,11.245290704256,6,0
2015-01-11 09:00:00,4.19801987617701,-6.24501185620805,269.959380755034,95885.8324278524,9.30674040315636,9,0
2015-01-11 12:00:00,2.94621490596242,-5.98323162759564,269.270595687919,96230.581807047,7.72632185678268,12,0
2015-01-11 15:00:00,1.80689233017869,-6.09948408510067,267.877684345638,96626.3647281879,7.00086326966931,15,0
2015-01-11 18:00:00,1.4982151359995,-5.78010502352349,266.424583171141,97031.3627013423,6.29169528089259,18,0
2015-01-11 21:00:00,1.3556042155151,-4.35095301769966,265.312226845638,97371.1897214765,5.06831526988729,21,0
2015-01-12 00:00:00,1.92631519438758,-1.82959867620638,264.249798422819,97645.2429681208,4.32776235494572,24,1
2015-01-12 03:00:00,0.924462605692953,2.25394337316275,263.949894463087,97628.9362516778,5.12701746081584,3,0
2015-01-12 06:00:00,-0.281028489622483,5.0790028538406,264.634698540268,97334.8808355705,7.02198458053858,6,0
2015-01-12 09:00:00,0.365283053392617,5.91892142869128,267.848541895973,97051.2555251678,8.65750797702228,9,0
2015-01-12 12:00:00,1.95916806306711,6.24871967634228,270.667284412752,96703.6589479866,9.71796607249464,12,0
2015-01-12 15:00:00,4.0238428792349,7.29341705721477,272.62616738255,96339.3049748322,10.7316817546212,15,0
2015-01-12 18:00:00,8.64496679884732,6.07568101080537,274.091734144295,96120.3881627517,11.6130355709303,18,0
2015-01-12 21:00:00,11.8971018217114,3.41925758258054,274.189647869127,96268.6624060403,12.5808524778843,21,0
2015-01-13 00:00:00,11.778020501151,2.92996739195856,272.980267365772,96557.2681057047,12.3277902175954,24,1
2015-01-13 03:00:00,11.7054657501174,2.95193099192953,273.197767516779,96683.2278540268,12.2038396830097,3,0
2015-01-13 06:00:00,9.4482660692953,4.76446593840436,272.6515075,96860.7897768456,10.9859468474741,6,0
2015-01-13 09:00:00,6.95221689597148,6.83876197130872,272.303587013423,96956.2850805369,10.1249557002431,9,0
2015-01-13 12:00:00,5.12308110770134,6.88703824714765,273.492502734899,96842.5208187919,8.74692344149271,12,0
2015-01-13 15:00:00,4.37055438124161,6.68847012567114,273.087655771812,96648.1511895973,8.16322238977992,15,0
2015-01-13 18:00:00,6.97207609446309,4.93444652818792,273.684202114094,96629.9614077181,8.9574501498484,18,0
2015-01-13 21:00:00,8.26220875704698,3.93396929479866,273.479931174497,96781.0156761745,9.29958047097417,21,0
2015-01-14 00:00:00,7.66722761115772,4.85333121105705,271.880518624161,96949.7643758389,9.3676675576769,24,1
2015-01-14 03:00:00,6.66694663199664,6.74437019580537,271.533113036913,96877.6486124161,9.62562860213328,3,0
2015-01-14 06:00:00,6.63102905872483,6.47417603204698,272.176401493289,96857.725192953,9.30350064081653,6,0
2015-01-14 09:00:00,6.57954019295302,6.2523581488255,272.654034983221,96948.5185855705,9.1450791388871,9,0
2015-01-14 12:00:00,6.67580669211409,5.73336073087248,273.660992197987,96982.2090671141,8.8823202594073,12,0
2015-01-14 15:00:00,6.29991568191275,5.13569522080537,272.908003221477,97072.6326208054,8.22313681147852,15,0
2015-01-14 18:00:00,7.05227723540268,4.98434516862416,272.54852659396,97238.1282147651,8.71528901224299,18,0
2015-01-14 21:00:00,7.67687137466443,4.50736887667785,272.204944446309,97429.574590604,8.97430169428166,21,0
2015-01-15 00:00:00,7.61715965033557,5.29440180218121,273.582844714765,97659.7169295302,9.45313751229096,24,1
2015-01-15 03:00:00,6.12263288025168,6.14716218171141,271.613173238255,97783.8860671141,9.13712831748589,3,0
2015-01-15 06:00:00,3.40030838281644,7.71718354563758,270.989909714765,97776.8666577181,8.9894824266565,6,0
2015-01-15 09:00:00,0.535452457608054,9.58723791711409,271.964936677852,97689.4970939597,10.0292899177642,9,0
2015-01-15 12:00:00,-1.76576491255537,11.5151311302013,273.427773171141,97366.3400318792,11.9340887492544,12,0
2015-01-15 15:00:00,-1.77400740316779,12.6346716602349,273.534694580537,96993.4886291946,12.8349069397608,15,0
2015-01-15 18:00:00,0.132058034112584,11.6578700721477,274.307796040268,96781.1066644295,11.8050924309876,18,0
2015-01-15 21:00:00,1.52256565273691,10.3370639783557,274.97885466443,96659.2136426174,10.5227122156744,21,0
2015-01-16 00:00:00,2.06108844806544,10.0128432760067,275.419979077181,96541.570454698,10.374813621825,24,1
2015-01-16 03:00:00,3.06294241452181,9.80030792248322,275.302089899329,96476.6445855705,10.6144505079451,3,0
2015-01-16 06:00:00,4.39747194469883,10.4762690666107,275.364536610738,96431.1300520134,11.6573821217014,6,0
2015-01-16 09:00:00,5.26102778944799,11.5699992043624,275.724938255034,96434.7075956376,13.1116804941993,9,0
2015-01-16 12:00:00,8.40316836811225,10.967841716443,276.732391543624,96482.1831224832,14.1623673877788,12,0
2015-01-16 15:00:00,9.76839236157718,9.69896134312081,276.673793020134,96675.4595402684,13.8524037273758,15,0
2015-01-16 18:00:00,9.9117166783557,9.13432884379195,276.051849899329,96927.9200637584,13.5482451077054,18,0
2015-01-16 21:00:00,9.6547698909396,8.52967956677852,275.304089026846,97139.7493775168,12.9180827093895,21,0
2015-01-17 00:00:00,8.87069068506711,7.8420997011745,274.46789864094,97360.7841174497,11.9032290962311,24,1
2015-01-17 03:00:00,7.39225222818792,7.65931364144295,273.464052365772,97371.5375654362,10.689978923628,3,0
2015-01-17 06:00:00,6.67564923053691,7.12350466845638,272.65578,97364.1106577181,9.80786526835529,6,0
2015-01-17 09:00:00,6.28751397063758,7.05933703355705,272.343390218121,97417.4662936242,9.54546864211979,9,0
2015-01-17 12:00:00,7.34768217785235,6.36592022483221,273.746576258389,97418.5992063758,9.85440091521705,12,0
2015-01-17 15:00:00,8.01309845503356,5.16621171073825,273.475554211409,97464.1189697987,9.65039659600149,15,0
2015-01-17 18:00:00,8.85004818942953,4.19290789877517,273.568871912752,97636.0737281879,9.87675151412739,18,0
2015-01-17 21:00:00,8.88007364798658,3.44119070383893,273.139982550336,97886.583931208,9.66003730111339,21,0
2015-01-18 00:00:00,8.00367584748322,3.35596751276846,272.329395838926,98132.8847030201,9.04801707159764,24,1
2015-01-18 03:00:00,7.04494054614094,2.74727872800201,271.929983322148,98343.5244127517,7.96066099944368,3,0
2015-01-18 06:00:00,5.95336299847315,3.26902702051007,270.951700100671,98459.6228473154,7.22947113644365,6,0
2015-01-18 09:00:00,5.03866009764094,3.43499632177685,270.729027063758,98641.8492483221,6.50661840457768,9,0
2015-01-18 12:00:00,4.28885180192953,2.94034496954777,271.940864647651,98743.435159396,5.59499337954739,12,0
2015-01-18 15:00:00,2.68728480894463,2.45134254086577,271.123427869128,98837.7635939597,4.52363891566888,15,0
2015-01-18 18:00:00,1.66350550229362,2.08724439549329,270.438958003356,98976.2894278523,4.4059415352682,18,0
2015-01-18 21:00:00,0.489564982442114,1.25882580347987,269.715917365772,99148.3557265101,4.29115319958186,21,0
2015-01-19 00:00:00,-0.796916328419463,0.590704938139262,269.933625385906,99319.4103657718,3.97643262615746,24,1
2015-01-19 03:00:00,-1.99441117375,-0.361145297953523,270.816634261745,99399.0744983222,3.87993260297302,3,0
2015-01-19 06:00:00,-3.46840401257718,-0.446227578255705,271.042131040268,99468.3990687919,4.42938245546053,6,0
2015-01-19 09:00:00,-4.16118829585906,-0.748568298563758,271.280333204698,99602.2841627517,4.92473111054094,9,0
2015-01-19 12:00:00,-4.58629318529027,-1.09720092131544,271.812375352349,99660.1093204698,5.3485927424106,12,0
2015-01-19 15:00:00,-5.12646631186074,-1.58725365802517,271.187971442953,99707.7154681208,5.88090266368912,15,0
2015-01-19 18:00:00,-5.68064201979866,-1.27363210894597,270.844793791946,99737.3192936242,6.41943827461375,18,0
2015-01-19 21:00:00,-5.56797193408725,-0.478253804880034,270.773260755034,99792.5121543624,6.40870138312872,21,0
2015-01-20 00:00:00,-5.50551963484899,0.0311635068607383,270.691553221477,99858.4505973154,6.21672368638786,24,1
2015-01-20 03:00:00,-6.22087019312081,0.609395873773826,270.855750436242,99895.7022667785,6.52232300848358,3,0
2015-01-20 06:00:00,-6.3697139033557,0.871134016368792,270.98064454698,99929.342011745,6.62359102598347,6,0
